observation_uuid	observer_id	latitude	longitude	positional_accuracy	taxon_id	quality_grade	observed_on	anomaly_score	photo_uuid	photo_id	extension	license	width	height	position	observer_login
a32c011a-9a8c-4de6-8f5e-0b59c570a526	4824056	46.4423153689	3.3381702602	1000.0	25669	research	2023-10-01	3.93167325300188	9d54e124-873c-42e6-8503-339886e85094	326685592	jpeg	CC-BY-NC	2048	1365	0	marina_r_
00a8d12d-3e2d-4c60-b500-21b08a8cbfbf	7117745	49.0284763754	17.5773545355	181.0	25669	research	2023-09-01	10.361627268431777	0271043e-a7ca-4507-806a-473b8bcafd53	322136472	jpeg	CC-BY-NC	1537	2048	0	ab12cd34
39018faf-8863-45ee-a079-df5aef3645cc	486572	41.4014330243	14.4177103118	314.0	25669	research	2022-10-16	4.577257637702041	71fd01b4-eb70-45fc-ad2c-c8c8a20de2e5	237851128	jpeg	CC-BY-NC	2048	1536	0	pasqualebuonpane
cc44baea-6a73-4bb9-acb9-80b97fde6262	7171965	45.9806830395	18.8573389993	8.0	25669	research	2023-07-14	4.628010194006079	5ef0e034-c6c3-4dc3-98e8-920a299a10c7	308540490	jpg	CC-BY-NC	900	675	0	laczikdini
d9f3bec0-7aec-4415-9117-b7dcad395aac	8246047	47.0494083333	15.4902033333	3.0	25669	research	2024-07-29	16.679085628870546	e47dc794-5581-4714-9f19-65f067baa573	413145812	jpeg	CC-BY-NC	1536	2048	0	omankce
b5c3dc73-b854-4283-895d-25ef42933b97	2706731	44.651889	0.3136013639		25669	research	2021-07-01	6.2442573420765815	37bf79a9-d9c2-41ee-87ac-71c309235afb	140386459	jpeg	CC-BY-NC	451	508	0	jice47
2cf2e133-8554-4204-8049-94960782783d	2333701	46.650549241	15.2071102169	26967.0	25669	research	2020-09-30	21.51234215827444	8fabdae3-6236-4ad5-93bc-e2333b9a567a	98246744	jpeg	CC-BY-NC	2048	1365	0	max_we
8a2c5e81-89ea-42e4-a02d-5eb801432b33	5493856	49.9970555612	20.9244865897	100.0	25669	research	2023-10-29	1.2283634637767946	8e5a182d-9602-4723-96b9-e61cec022013	331639007	jpg	CC-BY-NC	1600	1067	0	zsiciarz
b901ecb8-99ed-4291-8526-6d585102dc1c	4241416	46.0702644465	5.1416277947	1068.0	25669	research	2022-05-08	5.977426716430703	800e0472-5385-42f4-a626-f7d8eb74bbb5	196334016	jpeg	CC-BY-NC	2048	1365	0	licorne01
0ad985b5-343d-44b6-ad5c-45978c1ba579	5093479	46.4279235051	19.4710054994	29.0	25669	research	2024-04-20	4.852133517588802	6291c6c4-7dc4-472d-b483-878e0cb6347c	368491924	jpeg	CC-BY-NC	921	2048	0	kisstamas
ab75d5af-9527-46b0-942a-71a77db3e936	3855664	43.0591522396	17.7536569845	179.0	25669	research	2023-10-01	3.766282531783809	e7fb295d-f726-4562-99a3-18fb497533b4	324471810	jpg	CC-BY-NC	1536	2048	0	kutac
e690eb72-57cf-4952-a6c1-8bc0b344eeb5	303497	46.1913383333	11.0967916667		25669	research	2018-02-23	4.1909852818628055	d45b817f-cc94-4b45-a05d-ff88c607ad97	17296432	jpeg	CC-BY-NC	2048	1536	0	giuseppe29
37409ab1-1272-4640-8bdc-5d7fa947d887	1595521	55.374729947	9.9782201099	8.0	25669	research	2019-09-28	6.596335339386459	16b7f34e-e630-4b96-9a7c-2616e999a9f1	52671277	jpeg	CC-BY-NC	1152	2048	0	aoj
cde917e5-d385-47af-9569-207eb192253e	3688664	46.513904131	0.3666143864	8.0	25669	research	2024-09-16	6.527909806225967	5adc3ea1-3aa8-4ffe-9521-ca975617c6dd	431834938	jpeg	CC-BY-NC	1152	2048	0	alexpttnt
668be1db-cf74-4852-8722-290f94c7f0a7	2467347	48.1894197222	16.4547794444		25669	research	2021-07-04	22.20504397722944	14f62849-26b8-44a0-beea-cfe0ea4f73e8	141214014	jpg	CC-BY-NC	2048	1365	0	gertiseiser
9416dfe1-395b-4ef6-8e9c-622e53c12563	3809638	46.2537533333	1.2485966667	3.0	25669	research	2024-08-14	3.283151380181113	774cb56c-8c5d-4de8-a860-779bc9e6158c	419302395	jpeg	CC-BY-NC	1683	1683	0	chabouchabou
d6da638a-d074-40af-8363-727a4f4b8558	5203532	46.2489080945	24.4870443826	27031.0	25669	research	2023-10-14	4.863458212895609	cebe6277-e4a4-415a-afa2-8c050a90300e	338252871	jpg	CC-BY-NC	2048	2048	0	vadmese
832b2524-8e20-425d-b133-c97034c11792	1241144	44.9359300491	7.789298594	7.0	25669	research	2024-03-31	18.79730191662084	9a9537ee-f0fd-4c68-8a41-96f443ee08e2	362055635	jpeg	CC-BY-NC	1536	2048	0	aurelien_grimaud
8ea6de95-9dfe-4e10-ac28-2c7cb8413f36	6102201	45.3671051424	19.6172551817	1.0	25669	research	2020-10-03	4.146797535707004	d416d55d-69a4-434d-8d5c-d77d789b72a7	311854870	jpg	CC-BY-NC	1705	2048	0	vilyspevak
3a48f2e6-86bc-442b-bc44-33ef10607030	1959613	44.7667282	-0.3605666	1799.0	25669	research	2023-10-04	6.304495972604609	4104af25-a810-4103-b1df-31c4224c0e61	325254972	jpeg	CC-BY-NC	1536	2048	0	kelianosaure
5c555323-3419-42a4-8ba8-8e6f9c19f55c	6535299	46.8964083333	15.2421055556		25669	research	2024-03-27	4.650189087319015	d6183726-d147-4729-8854-164903a1c47f	360845739	jpeg	CC-BY-NC	2048	1542	0	cajetangusenbauer
40be4683-b224-426e-b6d8-b2b14a670009	2748710	44.5267916738	26.1392433115	408.0	25669	research	2021-09-29	2.915715764415524	1df12f60-002a-4fb9-90a8-309ffb1f4eb0	160476991	jpg	CC-BY-NC	1536	2048	0	marigold82076
7ed4ee50-3e29-4dee-90ba-5aee94212858	5599025	49.894	15.9492383333	4.0	25669	research	2022-10-29	3.742216969255227	8b99cac4-fc89-492b-897d-513d1bd8c102	240957775	jpg	CC-BY-NC	1536	2048	0	ramakral
48c8eadb-3e21-4e4c-83f7-158f966bbb96	1271604	51.2474539835	12.3059971794	8.0	25669	research	2023-03-24	4.469529355890188	1919b08f-74e1-42be-a2ef-03ea17632826	262657606	jpeg	CC-BY-NC	2048	1553	0	leonardbolte
aa37125c-df8c-41d9-93bf-3b930b958c3a	5887152	45.8272249722	16.1741109722		25669	research	2023-10-01	5.621985349822883	736326f5-a3d4-4771-b35d-99ba5b488da8	324384473	jpeg	CC-BY-NC	1536	2048	0	soikula
c1f8e50d-4a55-4087-aaf8-d1ab4ecea519	396990	40.5969751825	23.1330871582	1953.0	25669	research	2016-05-15	2.339964816767966	fca210ec-c1ca-4a29-b190-67d53c218fdf	11079629	jpg	CC-BY-NC	2021	1911	0	kostaszontanos
3163ea22-4df5-4ff4-9805-67ef1cbf4b85	2765669	47.4396260407	-0.4652627601	8.0	25669	research	2021-06-26	8.333858782721924	d0922f17-0c22-4433-b8ea-47e62be55748	140589562	jpeg	CC-BY-NC	1912	2048	0	alexis-b
38458f56-a9f7-42b8-91bd-e6d00110d77f	7177583	55.2666759416	14.7599425646	24.0	25669	research	2024-08-09	6.956353134645689	2d978c1b-86df-4fa6-9049-7d363c8b880b	417220405	jpeg	CC-BY-NC	2048	1536	0	gilajenny
14913652-2f87-44a0-960b-033acfd660db	3153973	46.9691006931	2.2388683632	344703.0	25669	research	2024-11-21	5.881259314578582	0cb7f03c-f443-4759-91b0-a75ad6aa809d	452577676	jpeg	CC-BY-NC	1536	2048	0	maxbtaylor
cba063b2-49c5-4626-941e-28cfabf74212	7513968	47.8335472344	2.7593308499	34.0	25669	research	2024-04-28	4.696509359370125	a16f533e-2b30-45d3-ba02-f0a99698adce	372823100	jpeg	CC-BY-NC	2048	1536	0	yannis44
733e81f4-930c-4881-9891-d12c0147cbf1	6225505	46.9515583204	15.5037306994	95.0	25669	research	2023-05-03	16.679085628870546	95875bd4-f171-4933-bc99-9b8bbd48c9cb	277009807	jpeg	CC-BY-NC	1536	2048	0	kalina_hable
847d4d4a-8a45-4d2a-9076-ce7fac0f8c60	1675991	48.1876989269	18.6150378892	15.0	25669	research	2016-04-08	8.13707609472163	a73fd8ad-76c4-4c79-a631-46682091f247	36325898	jpeg	CC-BY-NC	2048	1536	0	drakoslav
f59d483a-cc81-4c8d-8fe2-cd97a6c0f4d4	2133579	46.812695	17.53244667	4.0	25669	research	2020-07-05	7.108923428422044	7118861c-94dd-4339-8859-fbe1e81c43fe	82893574	jpg	CC-BY-NC	2048	1536	0	ssolo
77d00e53-cb4e-4878-a7cd-bb6224365f71	4035512	48.9773485564	25.4806514598	26614.0	25669	research	2024-04-26	2.757437414859408	9fccac1f-dac2-4254-94a8-601f5c97b81c	421992888	jpeg	CC-BY-NC	2048	1536	0	galyna_mykytynets
d43e5236-1def-4c3e-8dfc-0e905d7742f1	6359603	48.677405	1.8508116667	4.0	25669	research	2023-10-14	4.072520114369129	caae2a7a-d4a2-4d85-887b-b79edfb30d2d	327946938	jpg	CC-BY-NC	1536	2048	0	noahlng
bac30dad-ba67-4351-96ea-f38acb62841f	5360627	48.6300694444	5.0664666667		25669	research	2024-08-30	2.2678573614289017	48464b9a-2412-4f7c-badd-4af85fe4e64a	425245484	jpg	CC-BY-NC	2048	1542	0	creatu
442f1e4c-3869-4adc-b51e-1df92f5043a6	64204	46.721625	1.1735963	15481.0	25669	research	2016-05-05	6.568038733161275	e1241213-3b17-4ebb-8075-11cd831e8b7e	54067886	jpeg	CC-BY-NC	2048	1536	0	minazaki
e1851f9d-465d-40a5-a4ba-4a80392a2c49	3666055	48.1291023645	16.3785363549	26743.0	25669	research	2022-04-08	22.20504397722944	c69be0bc-c6a0-4757-8792-1ab607b1152e	186952830	jpeg	CC-BY-NC	2048	1536	0	cleeb
3763b0ea-2299-40a2-bdf4-c68f31e3c117	7805882	48.1685362393	15.9893241897	3322.0	25669	research	2024-04-02	13.725077686597356	82188112-5dab-4787-8e66-ef1dd6451926	363203709	jpeg	CC-BY-NC	1536	2048	0	ruthlerz
3b4fd3b9-359d-49dc-9083-4b8be12721dc	7662896	48.3511519607	16.2598769208	90.0	25669	research	2017-05-31	19.145982848539624	f6470d76-4cfe-4b77-829b-222d74d78235	454335449	jpg	CC-BY-NC	900	1600	0	marianne008
11039028-9905-42fc-ac1c-4ce5559b9016	4983033	45.9570833333	4.9398194444		25669	research	2024-06-11	5.977426716430703	156e2fc0-731c-49f5-90c5-d070a8bdcbe5	393343351	jpeg	CC-BY-NC	2048	1536	0	coraline973
51b9bc0f-2c18-44e3-99ae-22eb0c74be88	5602132	48.2128027778	22.7844861111		25669	research	2024-04-01	4.137167005083669	b1be3b02-710f-4993-ae00-71ff4d21c2fc	364697005	jpeg	CC-BY-NC	1536	2048	0	valeri_waves
72bcd2f4-f033-45ff-9b70-bb4c517aed2a	2768370	48.2636911694	16.2955191333	26711.0	25669	research	2020-06-25	22.20504397722944	ccb600f2-2463-4641-9525-ee8101439a82	80822200	jpeg	CC-BY-NC	1536	2048	0	culiseta
7e5b8161-ef9d-47e5-9634-46b6600f5ec7	8402569	55.9860082031	12.273974955	791.0	25669	research	2024-07-27	10.715350134288846	55b3cb19-68db-46d3-9c66-93fce5d7b454	412963573	jpeg	CC-BY-NC	1536	2048	0	amkroner
06df7e93-ee6a-420b-97af-33d3ca1fed05	1786534	51.3181991575	12.5957918167		25669	research	2021-02-25	3.61411440711924	0f2ba346-9fb3-454e-bb02-dd5bdb94e2e8	114023197	jpg	CC-BY-NC	1536	2048	0	p_stipticus
24379d9d-009b-405f-af0e-a7b34e3f4fe5	1578279	46.9937318099	14.9904816225	9.0	25669	research	2020-07-14	4.650189087319015	c632a285-dde1-49c2-96f1-9013262d5d84	84355385	jpeg	CC-BY-NC	2048	1152	0	badmoks
c67d6541-2b37-40bb-8992-36395e5fa159	8482152	45.2241989499	18.1829829852	63.0	25669	research	2024-09-03	4.971263246919642	a8c47621-eb77-4cba-9d5f-06776f253d37	426732067	jpeg	CC-BY-NC	750	1334	0	lovragol
b2a87d55-cf43-44eb-9ef7-f39299e04a56	4231461	48.0962688652	15.6859153882	986.0	25669	research	2022-08-26	13.725077686597356	c3c6cb7d-d06f-4575-960c-64a81599a66c	225515891	jpeg	CC-BY-NC	1536	2048	0	naturconnie
5b5814e1-1e64-4139-a609-a8daa30850c8	2935	55.1921525919	11.864644374	63.0	25669	research	2021-08-22	9.274140150103737	9fbddf3c-84ab-4224-aec6-1c44ff36a9ab	153338649	jpg	CC-BY-NC	2048	1366	0	grathwohl
a47d89cf-7059-4a87-90fe-32fd9b143484	5517316	47.8305938612	2.7588735369	15.0	25669	research	2022-03-15	4.696509359370125	f308f873-ed25-4834-940a-c61235458cbf	256228025	jpeg	CC-BY-NC	2048	1536	0	antoinekita
b32c2262-e715-4f83-aff0-95e934e0acdd	7073299	45.6504465734	5.8623818681	170.0	25669	research	2022-09-20	4.906203579063991	fa833eea-ab59-4f8e-a6c8-d031f8e95277	298165457	jpeg	CC-BY-NC	1536	2048	0	snakur74
bd639373-e733-4cd6-8ffc-bd03e777b509	1974402	45.6202310224	9.0937959775	263.0	25669	research	2020-09-13	20.862797546626336	eb5156ec-3ca6-4f5d-8c0c-cea74d00bd8e	94942438	jpeg	CC-BY-NC	1420	1005	0	matteo_di_nicola
a1b60b3e-3351-4a85-99a0-85e4f92e56e5	1823217	47.84983325	-2.9501036989	26775.0	25669	research	2019-06-08	5.794605443026353	d3732890-0c0b-4550-bc6f-a66cfbde975e	41342233	jpeg	CC-BY-NC	2048	1152	0	jegewen
662ce38a-0c99-4e23-9397-525dc86974f2	2525734	44.5322280997	26.0944272997		25669	research	2021-10-23	2.915715764415524	7f23a662-3a9c-4a4f-9b93-9517d01b2b74	166480468	jpg	CC-BY-NC	2048	922	0	danamihaimileazachi
70bd9142-ea50-4f49-94f4-49fb0dc3954f	1824066	47.5888724533	19.1032464764	3.0	25669	research	2019-09-15	6.790166499227336	834d75a0-c375-4aba-85f4-1eca145b5ec2	52880435	jpeg	CC-BY-NC	2048	1365	0	rudynature
60aab0d2-9fae-45d2-95e2-997e7804325a	3023199	47.1187124542	15.6074904715	345.0	25669	research	2020-05-17	16.679085628870546	240f42c5-e5bc-4ba3-9310-d3a60f5df7bd	84495409	jpg	CC-BY-NC	1536	2048	0	mariareicht
53287763-7e17-49e7-a122-b2b893e5a84f	2432676	45.5433953808	5.541590452	4.0	25669	research	2021-07-22	4.263628754683675	12879e29-2518-4e36-a60a-c3ca316f9363	147801610	jpeg	CC-BY-NC	2048	1365	0	jeraz
82bb7a1c-009a-43c6-9a0a-35bbb423f479	3145391	46.04110283	6.06044167	6.0	25669	research	2020-09-13	1.389377280895035	59e7b264-5e64-47a1-89d3-513c375b46cc	94999235	jpg	CC-BY-NC	2048	1318	0	laurentvallotton
26369a40-cafc-46fe-9a7d-55f0a223d41c	7191562	45.6143778676	11.415150899	4.0	25669	research	2003-10-22	8.430297625324435	bfb301e1-dbb7-4bf1-aa49-fcf50a4db292	457467696	jpg	CC-BY-NC	1700	1135	0	mauro_fioretto
276157b7-d494-4301-b685-e7810748b446	2023821	49.2617566667	2.3901133333		25669	research	2022-05-22	5.060478957554005	13e15e9e-cc90-4c89-803e-cb0ff95da179	199766291	jpeg	CC-BY-NC	2048	1365	0	geum
f41a1b2e-cdca-4092-975e-d0f2e370f3e8	6994063	48.2519102159	16.106913304	6.0	25669	research	2024-05-04	19.145982848539624	679d9790-d84f-4193-9213-c22b79e5846b	377087937	jpg	CC-BY-NC	1536	2048	0	majola
c262e76a-a422-4128-b6d2-ec1d39438e78	5643	52.2069097647	10.7278660039	22.0	25669	research	2021-03-28	1.361246191127416	83b4d3e3-a488-4f15-91d8-7153f236a235	118323964	jpeg	CC-BY-NC	2048	2048	0	jakob
a4bbae05-c4f2-4856-b1eb-f4e3fd2b6c25	113729	44.6686898604	8.9279766509	27285.0	25669	research	2020-03-13	9.526023438428115	c92124a6-0030-4b50-8ead-9a18062a0042	63398778	jpeg	CC-BY-NC	1536	2048	0	germanoferrando
0ae77cc1-da56-42ac-a1ae-64e9ab5dfcab	4725019	46.9442636816	16.1286485188	211.0	25669	research	2022-03-30	22.898494598254487	3341589c-688f-473c-b062-65261364f9d7	186952581	jpeg	CC-BY-NC	2048	1057	0	adinie
36c00a99-0191-4264-a979-831d2d41d78a	899567	48.23340129	15.47813606		25669	research	2019-05-18	13.725077686597356	0a0cb534-ad01-430f-97bf-aa5723ac5b13	39231457	jpeg	CC-BY-NC	2048	1365	0	waldmaedchen
44491f54-f4f3-4c75-8747-d34723370809	165245	45.4926137179	7.8899629042	86.0	25669	research	2016-06-29	20.40104251011732	b59236ad-6401-42f6-9a9b-dd45708f8a7b	4141906	jpg	CC-BY-NC	1200	1600	0	pabeus
cd4e733d-9212-4200-9b99-7e07a7dfa3df	5252649	47.4835569722	-0.6029279722		25669	research	2023-03-08	8.168644341991175	e69c88f8-4564-4a38-a725-2f1129710a90	259739037	jpeg	CC-BY-NC	1536	2048	0	aloys_pichard
ad974868-a6d6-4cec-beae-4dd62f4dfc26	5525546	47.1344283333	15.3609616667		25669	research	2019-04-07	16.679085628870546	d70558c3-2f2e-4048-a6c6-1ba4294acddb	364574088	jpeg	CC-BY-NC	2048	1536	0	preitler
405afb8b-9c9b-4d8e-87da-25931b36adb1	3361765	45.2186480212	2.2165590897	9.0	25669	research	2022-08-23	2.092712401245507	a9eb26d8-fd2b-4184-9e96-dbbb83b3fde1	224698647	jpg	CC-BY-NC	2048	1536	0	arcar
bf4e5204-6007-46cd-b528-1599ced67254	92931	46.1248583333	11.180195	13.0	25669	research	2024-03-16	4.1909852818628055	42e597d4-0c44-4959-92a2-6b5bfff0f1ad	358044334	jpg	CC-BY-NC	2048	1536	0	karol_tabarelli_de_fatis
bfb3b3ae-7c25-44fd-bc76-6d1b47e4254c	6535299	46.8880027778	15.2543944444		25669	research	2023-03-08	4.650189087319015	c6777358-ac94-4c01-abdd-791c2102585b	259699610	jpeg	CC-BY-NC	2048	1542	0	cajetangusenbauer
25934aba-69b4-41d7-851f-830044288c0a	7173009	49.5159867515	17.9140892687	31.0	25669	research	2024-10-29	3.90878018971464	971bc894-d757-4ce2-be7d-2cd85acf2228	446364684	jpeg	CC-BY-NC	2048	1365	0	zlesa
418dde61-11d1-428d-93ef-1acc6eb974b0	6685235	50.087472335	14.6601709023	31.0	25669	research	2022-08-19	12.818868685407656	8bfb41a9-3e19-4553-8f2e-b04aae55ea30	430515624	jpg	CC-BY-NC	1281	961	0	andrej_funk_praha
1486fc32-d28b-47d9-ba94-1e09aa290ea3	5286703	46.7556984632	15.7953428221	61.0	25669	research	2024-11-06	21.51234215827444	b83b029c-64d3-44d6-ae49-7d6434463fef	448400474	jpg	CC-BY-NC	1920	1280	0	wista
8d57268d-fcd3-4db2-b205-6895e11f0b25	6395374	50.1687639367	15.3190539032	3.0	25669	research	2024-04-28	11.325289356448945	d9f82098-c43f-4837-b4fb-c4a27ab89b3a	374380424	jpeg	CC-BY-NC	1281	1492	0	irenahonskusova
e703d6d8-35e6-4830-9f11-4e7098f68190	7117745	50.5193501635	15.2368988469	30.0	25669	research	2024-07-26	1.352748067634589	b733c45b-776b-4b59-b0e9-ef3c217cb4e7	428039585	jpeg	CC-BY-NC	1536	2048	0	ab12cd34
ec6d4b87-310f-444b-a135-4ac85f56e0f2	5643	52.2745246838	10.5984487155	9.0	25669	research	2020-06-28	1.361246191127416	6f2bf654-e4b8-40e5-b037-492e1c6603a4	81393486	jpeg	CC-BY-NC	2048	2048	0	jakob
e41a6174-6b2e-45b0-b285-29df3b886fa3	8361662	47.6589782	18.4175233	204.0	25669	research	2024-07-14	8.356781486091103	40d74499-a88b-493f-b317-610632373a9d	407049707	jpeg	CC-BY-NC	2048	1365	0	balinthakkelorsolya
9fb0b03f-5c7f-48f5-bc8c-2a18c5d91298	5398100	46.1317253056	11.1813602222		25669	research	2023-10-19	4.1909852818628055	e72fa6fb-463c-4c40-8e2a-923983a86146	329300519	jpeg	CC-BY-NC	2048	2048	0	francesco_peterlana
41df775e-8c0a-4975-87e3-db556ae0981a	4689498	55.1023275	10.4949589997		25669	research	2022-07-26	6.208500171226873	17776a13-83a4-4f39-a131-c24c4ac5dc8c	217370355	jpeg	CC-BY-NC	1463	1421	0	dasiydog
851fceab-e5f9-40de-ad46-1c84de02b6de	729214	46.991255	14.816925	64.0	25669	research	2020-07-27	4.650189087319015	607ab4fc-65f0-4665-aa89-faac9a40801d	86978613	jpg	CC-BY-NC	1536	2048	0	jekely
58afdaf9-7079-43e2-a118-c34061321e75	2225897	48.2019943159	16.4183921367	8.0	25669	research	2024-08-10	22.20504397722944	04ba802f-d46c-4884-83dd-3748203516ff	417565285	jpeg	CC-BY-NC	1861	1549	0	jennyfisch
5f7e3884-3ac0-49b6-a0eb-128876e932f3	1871134	45.1746586314	13.8464406383	28.0	25669	research	2022-04-01	7.364281158351419	d0106589-46e7-48a7-96a8-75d3fec4a3ed	185795394	jpg	CC-BY-NC	2048	1536	0	jednolist
a86635bc-4c7f-4f8b-b692-13ecaee7501a	5203532	46.249361036	24.5315195264	27031.0	25669	research	2023-07-08	4.863458212895609	ad343d02-9966-4d58-b371-6c6a91b23bdc	297974651	jpg	CC-BY-NC	2048	2048	0	vadmese
2da8f319-2704-4fc4-895e-84668ce9b0e2	7054058	45.1736018942	7.5710579753	399.0	25669	research	2023-07-10	18.79730191662084	2fb2af00-7885-4f31-8193-dec3821dee85	298785966	jpeg	CC-BY-NC	921	2048	0	teo_
2f17fe20-f47e-48e0-9e8d-d307fffb52ae	4273627	48.2999483826	12.8999843759	31.0	25669	research	2023-04-23	3.711308915810769	d5b75d2d-98d3-4d20-bf79-1fcb410a46c8	270229208	jpg	CC-BY-NC	2048	1394	0	fear-fantasy
3d8dc9c1-27d0-432d-b421-3c2c2b172e86	72232	44.871283	7.677834	5.0	25669	research	2016-11-30	15.169737776320185	e8bc41a6-b7b5-4d1d-94f8-9a26e7837cb8	5676989	jpeg	CC-BY-NC	1200	899	0	danieleseglie
f14ee228-bf9e-4cef-ae2c-4a2cd4af13d7	1439082	44.4207975017	4.2709773034	5.0	25669	research	2023-04-11	4.834593765100642	961c9756-08c6-4119-a9dc-44fcfad98951	266921126	jpeg	CC-BY-NC	1520	1539	0	jkoobi
5a5fd211-1b3c-4395-9777-2962e5d0f04d	4861741	48.0413923943	17.1760543908	500.0	25669	research	2024-04-12	20.70537688744128	e6958acd-e32e-45e0-a389-d4bf8c2350ce	365710925	jpeg	CC-BY-NC	2048	1152	0	lacerta_viridis
bc9b862f-b8a1-4908-9be5-6c17b392741f	3300737	47.7053009593	16.3503072783	166.0	25669	research	2021-03-27	21.489326478648227	2a70e99e-cfbf-4a0f-b8e0-76be4d8ca625	117697883	jpeg	CC-BY-NC	1536	2048	0	isadoraisadorable
a462ea60-5a3d-44d3-bc2d-576c408de4f0	3845806	48.6639159653	26.7856077913	15.0	25669	research	2023-07-14	2.720713977338481	cf4db800-e1a5-4f28-b865-b61a2d3090e9	339874233	jpeg	CC-BY-NC	576	545	0	oleksandr_shynder
1a2576dd-262e-438b-acfb-f0b6f56e36df	7937264	41.55285	12.5808633333	4.0	25669	research	2024-03-29	2.4346987306572485	bab2af49-6a23-46b2-a37e-4c95e18c4d67	363252465	jpg	CC-BY-NC	1536	2048	0	stella_pix
e6a8394a-7cea-4bae-8608-c99cf8cfa25b	1520878	47.0319361667	15.449995	5.0	25669	research	2024-04-13	16.679085628870546	1885ab42-dc23-45f0-8ac5-a61989e75718	366166775	jpg	CC-BY-NC	1536	2048	0	frederic_griesbaum
7c9f52be-d781-44ef-a9fd-65357b931fe0	2228644	44.8576659371	7.2011788295	15.0	25591	research	2021-03-28	15.4577556298221	ced47e69-b6de-4df0-b8ec-289101680643	117837543	jpg	CC-BY-NC	1984	1488	0	williambenedetto
4c942272-5077-497d-b688-9d943b70f756	2850771	59.8771062535	32.3561796919	437.0	25591	research	2022-10-01	7.759295887761302	45756f25-16bd-43d7-9eaf-35ddfe0a8709	234231012	jpeg	CC-BY-NC	2048	1536	0	irinamashina
428f69be-fbaa-4f01-907d-25d7fca38b2f	4912576	48.2048250762	10.1440967247	289.0	25591	research	2022-09-25	8.603625237026913	3bacdfc3-ce62-43cd-9fac-3c267a5b0199	232921480	jpeg	CC-BY-NC	858	611	0	leon_w
e7035162-a612-4da7-bb7b-a9f1efd48d46	6648972	53.8430133333	-0.4145083333		25591	research	2015-09-20	10.967884463430718	a4a847c3-3cbe-446a-8e23-04f50061dca5	433111611	jpeg	CC-BY-NC	2048	1536	0	tc271
e3ecf1e3-9542-4a11-872b-ae0bdb32c995	5377174	42.8061478586	-0.1000883058	239.0	25591	research	2023-08-08	20.83160519740657	7214f908-d3a6-47be-b9d6-0e2e5c3591aa	313656445	jpeg	CC-BY-NC	1536	2048	0	paulapan
82ed031d-fd18-4e0d-a7ff-c18e0fe47382	7685297	51.7769981949	-1.5843912587	17.0	25591	research	2024-01-27	15.117956375991298	b6216856-7333-4eb2-a094-8f3f8d4e21dc	362070588	jpeg	CC-BY-NC	1200	1600	0	wilkiebug
c566f746-2c64-4379-8fea-a0e89700f656	2776628	47.7149035445	11.9718071022	8.0	25591	research	2024-08-19	15.42959296295184	09aba9c3-3190-44fa-b392-807aebf5fddc	421506418	jpeg	CC-BY-NC	1536	2048	0	seb_wen
4be1860d-8809-4044-921b-3de0999ade92	6018202	55.9311917053	-4.1269825376	26.0	25591	research	2022-07-29	13.00145930213658	0d3dee2d-bea2-40c9-b525-6b77c6ec41b3	221903376	jpg	CC-BY-NC	947	2048	0	mothyandthesquid
ca8f2a75-7689-4086-a659-14ebc5c31852	4212520	58.5655488056	31.7199292		25591	research	2024-08-21	7.458174559414176	770e9805-697c-444d-ae30-bb8dc1a72990	422028434	jpeg	CC-BY-NC	1536	2048	0	alexfamilyteam
ada2871d-c192-42c3-910c-d77323078e51	3052598	47.0700935075	15.3668877482	195.0	25591	research	2022-08-07	17.403425052849997	9d0d59cb-ec29-4ace-9d02-7a7c06563fa9	220762553	jpeg	CC-BY-NC	916	2048	0	limonivan
fc758034-9dce-441e-84b7-ce09161ea2a9	2770358	46.560309	11.581264	45.0	25591	research	2019-04-09	16.818996936680996	3e1803df-d1f9-4eed-99c8-d3275543cdca	67485234	jpeg	CC-BY-NC	1363	2048	0	laurabnfd
dbf6aaf7-bcce-4163-9cd2-e912e56ae603	7942633	48.04775031	11.01955169	13.0	25591	research	2024-05-11	9.356495410802092	449c4cae-186f-4a94-9828-8afe5b28d6d7	380028342	jpeg	CC-BY-NC	1536	2048	0	kata_pasztor
af2b744e-bcb2-422e-849c-96b3ac726337	4008244	52.2851058997	0.0435663		25591	research	2021-07-18	12.180142306943711	be0a1e8d-ef75-43e5-a6df-2fbc456d3b89	144481750	jpeg	CC-BY-NC	1536	2048	0	rkbjenkins
c6b6e024-6862-4836-8a3e-2f774e9eea03	4680177	55.2749036889	38.2853227481		25591	research	2023-04-08	10.639297145879535	f58d6ea7-08c9-426a-910f-e256d623aa25	266011334	jpeg	CC-BY-NC	2048	1153	0	veveris
e3b0f94f-5bcb-4dce-9991-2bfa56fcfe8f	3020496	42.6102937329	1.9096126874	96.0	25591	research	2024-09-08	19.2173203583169	dcc64499-90c4-49b8-94b7-2047b0f5aada	430025858	jpeg	CC-BY-NC	2048	1536	0	hsantacreu
83a1f93c-48bb-444b-9e46-21fcc964a900	3311305	51.3901264094	-0.2832594288	61.0	25591	research	2020-07-10	19.31672359441782	c4e3f41d-e208-49ed-953b-41003c5c9028	83607549	jpg	CC-BY-NC	1536	2048	0	kotarenui
